A1,A2,A3,A4,A5,A6,E,xa1,ya1,za1,xa2,ya2,za2,xa3,ya3,za3,xn1,yn1,zn1,xn2,yn2,zn2,xn3,yn3,zn3,dx1,dy1,dz1,err1,dx2,dy2,dz2,err2,dx3,dy3,dz3,err3
19.1,-75.4,91.4,-67.5,-14.8,56.5,0,3483.569517,1843.188487,1545.072016,3444.09612,2030.694408,1284.310865,3296.942173,1635.35172,1382.104985,3483.667499,1843.188402,1544.990074,3444.204151,2030.774164,1284.288148,3297.044242,1635.400677,1381.968634,-0.097982452,8.48E-05,0.081942248,0.127730576,-0.108031489,-0.079756218,0.022716674,0.13619069,-0.102069408,-0.048957269,0.136351057,0.177219042
-13,-43.8,90.6,-66.9,-76.7,4.6,0,3524.385228,1072.603005,426.314475,3465.820631,1278.913763,184.006232,3518.616452,849.194377,192.54997,3524.233754,1072.631481,426.3713257,3465.761532,1278.890082,183.9891119,3518.509105,849.1704441,192.6797302,0.151474152,-0.028475813,-0.056850703,0.164278097,0.059098679,0.023681103,0.017120073,0.065928335,0.107347069,0.023932935,-0.129760158,0.170099609
-15,-61.8,124,-66.4,-69.9,288.4,0,2934.582954,775.91093,415.458005,2701.987324,1000.035254,396.101906,2969.972104,833.933237,99.296225,2934.679084,776.1014046,415.5442589,2702.065852,1000.210734,396.121217,2970.091842,834.0341787,99.36616466,-0.096130251,-0.190474606,-0.086253905,0.230133302,-0.07852821,-0.175480427,-0.019310954,0.193217425,-0.119737882,-0.100941661,-0.069939659,0.171516575
47.9,-114.8,120.2,-65.4,32.8,39.5,0,2309.080532,1877.822222,1566.56556,2220.402506,2151.785151,1418.932501,2099.142757,1739.878715,1362.919739,2309.20151,1877.822294,1566.593337,2220.521801,2151.815622,1419.029839,2099.292003,1739.908019,1362.884765,-0.120978013,-7.15E-05,-0.027776862,0.124125899,-0.119295256,-0.030471173,-0.097338239,0.15695408,-0.149245747,-0.029304387,0.034973743,0.156064739
65,-93.2,84.4,-64.4,65.7,279.4,0,2154.350876,2370.129879,1998.919367,1939.083539,2432.103583,2232.445984,2042.466568,2644.582238,1869.551231,2154.445799,2370.207612,1998.925648,1939.191467,2432.150321,2232.462197,2042.503363,2644.64564,1869.573053,-0.094923442,-0.077732881,-0.006280932,0.122850766,-0.10792808,-0.046738223,-0.016212534,0.118725642,-0.036794897,-0.063401857,-0.021821777,0.076484311
69.6,-127.8,109.5,-64.3,62,34.1,0,1703.391356,2482.415541,1503.208068,1589.515403,2732.491631,1332.295715,1492.897497,2310.378387,1328.056601,1703.439215,2482.301851,1503.274262,1589.578138,2732.398598,1332.399062,1493.027856,2310.291046,1328.007733,-0.047858836,0.11368986,-0.066193555,0.139990854,-0.062735422,0.093033102,-0.103346973,0.152549953,-0.130359036,0.087341344,0.048867983,0.164347402
68.6,-106.5,101.1,-63.6,69.3,311.6,0,1896.012608,2147.37904,1743.818918,1735.651086,2330.005004,1957.452352,1772.405148,2352.5825,1526.561749,1896.124471,2147.55406,1743.850994,1735.746595,2330.161172,1957.496268,1772.479967,2352.738804,1526.617223,-0.111863362,-0.17502014,-0.032076373,0.210176961,-0.095508504,-0.156168426,-0.043915819,0.188252625,-0.074818837,-0.156303781,-0.055474267,0.181950885
-10.7,16.3,10.1,-60.7,-77.9,278.9,0,4087.601152,505.773442,398.489956,3765.666904,489.065614,369.996044,4075.535226,609.695745,92.631477,4087.825349,505.7605107,398.5713243,3765.933517,489.0168115,369.9873962,4075.756615,609.8575874,92.63499691,-0.224196525,0.012931287,-0.08136833,0.238855825,-0.266612624,0.048802534,0.008647782,0.271180314,-0.221389446,-0.161842431,-0.003519906,0.274260185
50.4,-81.9,80.1,-59.7,46.6,21,0,2777.052404,2137.301017,2031.7021,2679.020162,2436.219461,1955.787021,2553.678916,2045.872268,1816.43821,2777.086659,2137.576119,2031.774302,2679.066023,2436.490626,1955.922607,2553.730189,2046.135071,1816.530306,-0.034254605,-0.275101864,-0.072202287,0.286474403,-0.045860678,-0.271165083,-0.135586336,0.306622502,-0.051273133,-0.262803175,-0.092096376,0.283153995
4.4,-5.7,29.6,-58.4,-59.4,281.3,0,4265.013994,927.111333,1321.562507,3944.756479,962.511816,1291.553448,4272.441147,1047.052561,1021.435693,4265.135452,927.0802054,1321.475706,3944.892246,962.4651019,1291.405032,4272.591101,1047.128075,1021.289228,-0.12145759,0.031127647,0.086800574,0.15249661,-0.135767467,0.046714124,0.148415701,0.206499964,-0.149954375,-0.075514256,0.146465014,0.222801969
7.2,-70.1,106.6,-56,-43,244.9,0,3375.060708,1344.250544,1196.234703,3054.733429,1338.728607,1241.79596,3310.000742,1599.732942,1008.892631,3375.069768,1344.199209,1196.133945,3054.744835,1338.640573,1241.657739,3310.027764,1599.663492,1008.818807,-0.00906044,0.051335381,0.100757839,0.113444062,-0.011405938,0.088034431,0.138221276,0.164271962,-0.027022358,0.069449935,0.073823651,0.104897248
60.2,-106.3,96.8,-55.8,53.9,270.1,0,2102.635543,2302.444019,1859.142594,1852.42716,2372.137444,2052.15973,2022.117255,2578.623405,1711.428831,2102.747864,2302.497156,1859.112437,1852.534312,2372.147669,2052.121693,2022.180809,2578.672445,1711.411252,-0.112320725,-0.053137191,0.030156642,0.127862932,-0.107152027,-0.010225477,0.038037061,0.114161882,-0.06355383,-0.049040201,0.017578962,0.082176947
63.7,-88.3,68.6,-54.5,61.5,248.8,0,2177.741527,2672.533158,2229.498098,1907.960234,2675.737642,2408.079999,2080.840862,2967.417986,2138.723942,2177.704411,2672.479272,2229.42433,1907.90698,2675.644522,2408.057772,2080.77161,2967.36995,2138.743447,0.0371157,0.053886261,0.073768124,0.098605479,0.05325444,0.093119645,0.022226734,0.109550588,0.069251882,0.04803582,-0.019505322,0.086508501
61.2,-67.1,54.9,-52.9,70.5,282.8,0,2475.391136,2139.236156,2401.136154,2308.115646,2275.424051,2642.33645,2395.44933,2407.546283,2239.317289,2475.462584,2139.292427,2401.075541,2308.212787,2275.461066,2642.314834,2395.473101,2407.630096,2239.28476,-0.071448231,-0.05627148,0.060612716,0.109294239,-0.097141232,-0.037015341,0.021616093,0.106178199,-0.023771317,-0.08381347,0.03252868,0.092994022
8.2,-60.4,109.4,-42.9,-57.2,8.3,0,3347.954466,1145.886703,1263.869649,3312.728444,1334.129078,1003.02835,3250.857471,910.044859,1065.030323,3347.909847,1145.963481,1263.816087,3312.746099,1334.193428,1002.96411,3250.852926,910.1178018,1064.978826,0.044618879,-0.076778218,0.053562025,0.10370453,-0.017655155,-0.064350137,0.064240228,0.092625328,0.004544757,-0.072942811,0.051496951,0.089404947
55.5,-89.1,76.2,-42.5,54.3,263.6,0,2372.840077,2312.006768,2147.610779,2134.531657,2427.931154,2333.302792,2330.491882,2585.861991,1980.920974,2372.904351,2312.006906,2147.591942,2134.588475,2427.886891,2333.301396,2330.540606,2585.895957,1980.949693,-0.064273978,-0.00013829,0.018836637,0.066977475,-0.056817961,0.04426273,0.001395994,0.072037621,-0.048724017,-0.033966394,-0.028719019,0.06597369
35.2,-109.8,106.7,-42.4,19.9,40.5,0,2632.538556,2300.724557,1478.960262,2548.905588,2475.796859,1219.976461,2403.87587,2097.800318,1373.558754,2632.569524,2300.744933,1478.983724,2548.942485,2475.909452,1220.072294,2403.939839,2097.817756,1373.491502,-0.030968449,-0.020375819,-0.023462253,0.043871359,-0.036896867,-0.112593455,-0.09583256,0.15238945,-0.063969458,-0.017438278,0.067252207,0.094440692
59.3,-105.2,73.2,-41.9,66.8,350.3,0,1985.067103,2856.611994,1721.799726,1907.408962,3159.722494,1639.317967,1800.713657,2776.381242,1468.50075,1985.066569,2856.602375,1721.900016,1907.420962,3159.717366,1639.416754,1800.738316,2776.372327,1468.590983,0.000533541,0.009618506,-0.100290263,0.100751859,-0.01199972,0.005127684,-0.098786939,0.099645099,-0.024658971,0.008914605,-0.090233115,0.093965685
59.7,-83.4,61,-39.8,62.7,359,0,2244.482742,2547.666097,2322.729168,2201.331224,2854.166802,2228.338028,2052.413002,2478.881542,2071.821853,2244.473979,2547.762156,2322.740636,2201.308647,2854.266844,2228.385808,2052.402991,2478.990755,2071.825055,0.008763026,-0.096058948,-0.011467605,0.09713711,0.022576971,-0.10004245,-0.047780149,0.113142185,0.01001132,-0.109212745,-0.00320179,0.109717372
14.5,-78.7,112,-38.7,-28,5.1,0,3300.745954,1408.088344,1263.85949,3233.29418,1651.730948,1061.872203,3155.457059,1226.351792,1039.253247,3300.721955,1408.075131,1263.959699,3233.329853,1651.730316,1061.965787,3155.442386,1226.361718,1039.341243,0.023999157,0.013212976,-0.100208842,0.103886257,-0.035672929,0.000631611,-0.093584378,0.100154843,0.014672707,-0.009925873,-0.087996319,0.089761704
28.2,-74.2,88.6,-38.6,-5,23.6,0,3375.523401,1867.16977,1895.080187,3323.932949,2077.065405,1654.253888,3197.939218,1667.026911,1713.458201,3375.540608,1867.137942,1895.078126,3323.968076,2077.112249,1654.324346,3197.99539,1667.037322,1713.371699,-0.017206986,0.031827678,0.002061236,0.036239897,-0.035127163,-0.04684397,-0.070457646,0.091610889,-0.05617238,-0.010410739,0.086501676,0.103664167
53.6,-62.8,19.6,-38.2,78.2,218.5,0,2599.601756,2923.38413,2150.110032,2332.098643,2927.028537,2332.155456,2527.102049,3234.05257,2097.153895,2599.596059,2923.334346,2150.191197,2332.083276,2926.976433,2332.219139,2527.072284,3233.99855,2097.202869,0.005696575,0.049783908,-0.081164914,0.095386748,0.015366508,0.052103902,-0.063682974,0.083704643,0.029764807,0.054020325,-0.048973724,0.078756364
49.9,-69.8,23.1,-35.4,79,219.1,0,2580.85651,3073.239901,1873.397638,2320.956681,3091.394753,2065.331194,2506.668612,3379.482347,1800.692997,2580.874384,3073.192066,1873.538658,2320.964317,3091.345888,2065.444175,2506.673139,3379.433254,1800.805394,-0.017873573,0.047835147,-0.141020309,0.149981311,-0.007636291,0.048864519,-0.112980972,0.123331887,-0.004526909,0.049093268,-0.112397481,0.122734819
47.8,-108.8,76.5,-34.6,65.8,0,0,2179.33235,2777.706389,1363.399335,2114.171359,3064.045743,1227.4736,1941.686396,2670.769127,1171.940737,2179.392873,2777.807999,1363.523994,2114.247411,3064.127586,1227.552888,1941.744653,2670.835021,1172.05782,-0.060523482,-0.101610199,-0.124658801,0.171835797,-0.07605201,-0.081843118,-0.079287659,0.13699904,-0.058257447,-0.065894168,-0.117083004,0.146439071
37,-125.9,97.5,-24.5,57.2,208.8,0,2110.414572,2495.957858,1000.846631,1830.42849,2485.264346,1162.738454,2035.443025,2807.737709,959.02295,2110.362,2495.940775,1000.828094,1830.363058,2485.209608,1162.679737,2035.350701,2807.71468,958.9982648,0.052571834,0.017083178,0.018537441,0.058303253,0.065432231,0.054737893,0.058716966,0.103563004,0.09232351,0.023028665,0.024685186,0.098302127
40.5,-123.9,78.5,-23,66.4,304.5,0,1899.270662,3036.365385,985.60746,1768.606915,3332.116624,998.624413,1767.1854,3027.850317,690.529621,1899.133729,3036.211517,985.5189769,1768.460628,3331.957051,998.5658174,1767.078005,3027.69312,690.4462845,0.136933054,0.153868233,0.08848307,0.224177046,0.146287299,0.159572673,0.058595588,0.224269603,0.107394914,0.157197307,0.083336529,0.207821169
36.5,-91.4,72.5,-21.3,49.6,253.4,0,2790.190334,2459.175488,1600.403135,2582.106058,2631.680967,1778.311705,2748.070961,2695.266815,1383.434741,2790.190204,2459.376222,1600.442684,2582.097563,2631.852113,1778.375973,2748.04952,2695.46649,1383.498207,0.000129688,-0.200733607,-0.039548509,0.204592478,0.008494673,-0.17114584,-0.064268346,0.183012235,0.021440959,-0.199675179,-0.063465582,0.210612848
42.9,-107.3,83.1,-16,51.8,7.6,0,2245.189814,2567.320765,1688.227679,2238.326191,2797.76675,1461.172995,2007.899744,2434.823046,1512.983146,2245.208481,2567.509391,1688.221109,2238.344902,2797.98981,1461.191184,2007.932748,2435.017555,1512.934359,-0.018667155,-0.188626494,0.006570427,0.189661771,-0.01871088,-0.22306045,-0.018189467,0.224581651,-0.033004183,-0.194508505,0.048786603,0.203231314
35.6,-74,43.5,-9,61.3,201.9,0,2939.437166,2637.941088,1876.991076,2640.742258,2677.352486,1995.080046,2915.249477,2951.850824,1803.212345,2939.413882,2637.996184,1877.06101,2640.71923,2677.37841,1995.134015,2915.213572,2951.936754,1803.335885,0.023284154,-0.055095798,-0.069933618,0.092023963,0.023028178,-0.02592403,-0.053969219,0.064148491,0.03590478,-0.085930371,-0.123540052,0.15471046
27.2,-93.5,97.5,-8.3,8.4,355.5,0,3065.008534,2164.129527,1543.798838,2997.953906,2375.225066,1307.884762,2862.67027,1970.589255,1381.974773,3065.040985,2164.096631,1543.899203,2998.011859,2375.224978,1308.011662,2862.710047,1970.59027,1382.044193,-0.032450953,0.032895928,-0.100365221,0.110491557,-0.057953036,8.80E-05,-0.12689983,0.139506734,-0.039777175,-0.00101512,-0.06941968,0.080014661
21.4,-49.4,120.7,-8.3,-76.7,324.3,0,3107.96542,791.882615,1423.662748,2957.185704,1005.442206,1232.985884,3021.841574,578.868474,1196.074855,3107.931695,791.9171557,1423.669244,2957.158821,1005.494975,1232.977629,3021.875373,578.9205265,1196.059638,0.033725134,-0.034540696,-0.00649568,0.048709734,0.026883418,-0.052768656,0.008254553,0.059794539,-0.033799057,-0.052052466,0.015217393,0.063901522
26.9,-35.4,57.7,-6.5,-21.2,348.4,0,4069.44291,1333.831848,2128.987514,3976.518389,1523.709574,1883.987849,3922.832246,1100.671674,1959.443863,4069.313312,1333.620844,2128.963541,3976.418274,1523.570343,1884.012091,3922.731123,1100.535709,1959.360482,0.129598423,0.21100425,0.023972771,0.248783518,0.100114593,0.139231091,-0.024242155,0.173193274,0.101122543,0.135964595,0.083380875,0.188850497
23.4,-126,78.5,-2.9,77.4,323.2,0,1841.056198,2788.373195,723.314821,1814.235173,3093.418241,618.750275,1637.90973,2722.92336,480.379068,1840.913722,2788.444526,723.3732046,1814.069105,3093.492391,618.7971053,1637.78344,2722.966693,480.4125713,0.142476307,-0.071331107,-0.058383615,0.169694641,0.166068331,-0.074149889,-0.04683028,0.187803013,0.126289695,-0.04333287,-0.033503313,0.137656445
32.8,-128.9,76,-1.2,75.1,227.4,0,1597.071521,3000.13401,995.358002,1332.52289,3143.476222,1114.410323,1585.429774,3237.128943,775.657779,1596.866187,3000.019043,995.2589405,1332.257649,3143.264218,1114.3129,1585.169574,3237.022149,775.5502868,0.205334059,0.114967326,0.099061535,0.255328709,0.26524139,0.212003937,0.097423216,0.353256206,0.260200026,0.106793658,0.10749216,0.301103808
27,-83.2,110.6,4,-11.7,240.6,0,3138.187224,1446.952466,1578.380304,2904.052774,1638.023225,1694.084853,3086.726212,1607.871904,1302.633613,3138.241543,1446.973925,1578.349054,2904.09313,1637.99507,1694.091669,3086.768911,1607.938223,1302.631324,-0.054318978,-0.021458697,0.031250215,0.066238984,-0.040355806,0.028155063,-0.006816115,0.049676535,-0.042699042,-0.066319406,0.002289172,0.078909519
27.4,-85.3,97.2,13.9,10,216.6,0,3121.586291,1733.70335,1681.914882,2868.589296,1893.216565,1805.452254,3103.721689,1955.409035,1447.181252,3121.602899,1733.725446,1681.87468,2868.599528,1893.196222,1805.443438,3103.741232,1955.505187,1447.196023,-0.016607635,-0.022096341,0.040201597,0.048787603,-0.010231726,0.020343048,0.008816261,0.024418319,-0.019543342,-0.096151742,-0.014771352,0.099223448
9.6,-111.5,86.5,18.1,51.2,230.5,0,2605.299807,2591.533903,770.844992,2409.866459,2816.797845,896.395426,2567.587999,2759.664449,497.187132,2605.279006,2591.481151,770.7973611,2409.863575,2816.741152,896.4224643,2567.522374,2759.656843,497.172888,0.020801281,0.052752031,0.047630929,0.074055219,0.002883566,0.056692707,-0.027038251,0.062876427,0.065625213,0.007605576,0.014243983,0.067582575
9.9,-76.8,41.2,19.8,64.3,223.2,0,3204.435691,2858.973036,976.64769,2986.573458,3064.329195,1099.352532,3198.877043,3058.239245,721.995563,3204.457778,2858.970253,976.6700845,2986.596361,3064.324258,1099.459211,3198.864379,3058.288356,722.0719646,-0.022087188,0.002783414,-0.022394514,0.031576978,-0.022902802,0.004937473,-0.106679363,0.109221808,0.01266449,-0.049110905,-0.076401604,0.091703191
13,-103.9,62.5,20.4,72,331,0,2362.909209,2942.121648,1004.10585,2384.735846,3185.653599,792.118253,2150.771517,2821.251674,792.050561,2362.904774,2942.290113,1004.118245,2384.688944,3185.854474,792.1920266,2150.756771,2821.448068,792.0579434,0.004435305,-0.168464942,-0.012395058,0.168978538,0.046902158,-0.200875136,-0.073773644,0.219073465,0.014746057,-0.19639419,-0.007382391,0.197085321
24.8,-96.1,109.9,21.5,7.4,227.7,0,2950.283706,1698.753792,1433.388173,2741.583576,1921.595343,1540.578254,2916.328794,1851.84566,1150.566024,2950.3528,1698.826613,1433.381504,2741.641136,1921.644349,1540.632131,2916.387307,1851.988705,1150.597373,-0.069094071,-0.072820919,0.006668831,0.100604921,-0.05755994,-0.049006287,-0.053877122,0.092830529,-0.058513077,-0.143045386,-0.031348607,0.157697488
15.2,-123.7,120.8,21.6,28.4,243.2,0,2477.656933,1877.008798,917.072681,2322.848144,2150.523268,994.107519,2424.06176,1972.194094,612.704975,2477.610602,1876.902786,917.134264,2322.812999,2150.410726,994.2197397,2424.002757,1972.14845,612.7769923,0.04633148,0.10601156,-0.061583045,0.13106307,0.035144893,0.112542009,-0.112220703,0.162770862,0.05900255,0.045643615,-0.072017349,0.1036877
5.3,-105.8,52,24.2,78.8,330,0,2180.32118,3278.176163,746.460035,2164.763586,3518.889063,530.747749,1973.378293,3130.763144,546.412942,2180.301221,3278.211629,746.4810759,2164.681864,3518.947187,530.811696,1973.353691,3130.790261,546.4341004,0.019958981,-0.035465519,-0.021040943,0.045813593,0.081721874,-0.058124287,-0.063946984,0.118937438,0.024602497,-0.027117024,-0.021158408,0.042288226
36.2,-30.1,78.7,27.1,-64,337.2,0,3647.030942,914.767619,1988.016013,3462.86633,1014.941066,1741.542743,3502.532621,630.05556,1936.069406,3646.954589,914.8687283,1988.055359,3462.782577,1015.085042,1741.582296,3502.552298,630.2227716,1936.048108,0.076352937,-0.101109314,-0.03934575,0.132668581,0.083752784,-0.14397614,-0.039553111,0.171196105,-0.019676903,-0.167211576,0.021297828,0.169707069
-0.7,-96.9,60.4,37,66.5,234.3,0,2708.841552,3021.332207,710.654288,2528.864213,3286.157686,757.497528,2702.667423,3113.068344,400.602737,2708.819126,3021.38182,710.6042015,2528.82891,3286.169509,757.5300308,2702.587194,3113.203461,400.5900018,0.022425981,-0.049612821,0.050086533,0.073979845,0.035302733,-0.0118229,-0.032502775,0.049421598,0.08022918,-0.135117098,0.012735159,0.157656385
0.2,-124.5,104,41.3,51.1,246.1,0,2349.474385,2435.182148,699.995133,2223.148189,2732.746988,685.610455,2297.98532,2434.487194,380.729881,2349.418522,2434.972265,699.9942887,2223.11645,2732.552853,685.6892936,2297.876361,2434.334655,380.7424032,0.055862617,0.209883147,0.000844297,0.217191805,0.031739015,0.194135494,-0.078838633,0.2119233,0.108959333,0.152539063,-0.012522206,0.187875245
1.1,-107.2,88.8,47,52.7,156.6,0,2674.841162,2569.789287,835.476866,2360.44682,2610.100496,900.723591,2644.723071,2852.967851,682.257743,2674.828439,2569.814228,835.4110655,2360.451944,2610.069075,900.6651235,2644.67432,2853.036698,682.2605815,0.012722552,-0.024940966,0.065800504,0.07150959,-0.005124396,0.031420686,0.058467494,0.066573019,0.048751178,-0.068846763,-0.002838468,0.084407411
2.8,-89.2,81.9,50.8,38.7,170.6,0,3274.435121,2373.051569,813.7762,2992.148472,2491.128543,919.091082,3249.666225,2605.421111,590.235903,3274.382419,2373.051999,813.7726221,2992.105135,2491.101599,919.1062502,3249.611518,2605.466214,590.2793099,0.052701621,-0.000429923,0.003577929,0.052824685,0.043337436,0.02694444,-0.015168232,0.053237313,0.05470692,-0.04510264,-0.043406858,0.083133932
-16.2,-73.1,19.7,51.1,97.3,200.3,0,2674.329069,3125.76088,307.298337,2413.792492,3305.395839,374.81727,2737.407572,3358.741287,92.113581,2674.411741,3125.791926,307.2735357,2413.835466,3305.351192,374.8719243,2737.406841,3358.846155,92.10688052,-0.082672431,-0.031046284,0.024801274,0.091726255,-0.042973571,0.044646515,-0.054654348,0.08262649,0.000730743,-0.104867826,0.00670048,0.105084211
-20.4,-71.1,23.6,51.2,93.9,168.9,0,2847.14661,3011.822375,60.240769,2539.405637,3091.435379,120.79403,2862.879497,3307.762932,-69.151795,2847.222509,3011.807652,60.16094465,2539.469096,3091.347832,120.7610714,2862.871997,3307.784395,-69.19263859,-0.075898537,0.014722788,0.07982435,0.111127293,-0.063459283,0.087546601,0.032958633,0.113038752,0.007499708,-0.021462793,0.040843594,0.046745013
-15.1,-46.1,17.4,53.1,80.4,197.7,0,3679.671713,2340.4358,108.760819,3459.424675,2571.87152,160.056756,3748.243246,2511.548655,-156.930119,3679.545395,2340.404934,108.8155533,3459.301623,2571.857432,160.1383002,3748.079681,2511.570475,-156.8624357,0.126317602,0.030866094,-0.054734336,0.141084017,0.123051577,0.014087584,-0.081544152,0.148288905,0.163565141,-0.021819954,-0.067683336,0.178355543
-25.1,-120.5,70.9,54.2,95.4,171.5,0,1723.781603,2964.576465,394.975963,1419.352567,3046.69015,467.722661,1732.511621,3255.135991,253.288151,1723.939394,2964.595133,395.0786405,1419.492994,3046.567738,467.905541,1732.531916,3255.176351,253.4174745,-0.157791305,-0.01866844,-0.102677529,0.189180552,-0.140426838,0.122412254,-0.182880048,0.261054724,-0.020295193,-0.040360321,-0.129323514,0.13698694
-10.2,-100,83.2,55.1,61.2,137.1,0,2816.846783,2545.07555,477.636908,2496.59307,2548.745578,523.893487,2769.619206,2843.517058,362.39044,2816.852907,2545.227415,477.5466865,2496.610511,2548.86393,523.8357318,2769.594358,2843.682092,362.3477894,-0.006124051,-0.15186534,0.090221461,0.176749816,-0.017440526,-0.118351633,0.057755166,0.132841786,0.024848156,-0.165033573,0.042650581,0.172257317
-12.4,-87.9,84.6,56.7,62.5,220.8,0,3050.782627,2035.864412,352.564196,2973.479364,2349.532066,334.027682,3054.233679,2052.334415,29.628766,3050.765194,2036.013361,352.5273664,2973.530711,2349.70673,334.0217494,3054.202527,2052.513949,29.5804749,0.017432508,-0.148948695,0.036829599,0.154421584,-0.051347464,-0.174663712,0.005932576,0.182151502,0.031152055,-0.179533751,0.048291095,0.188506891
-27.5,-76.1,32.9,59.3,96.1,157.7,0,2682.607843,3005.530147,-96.049307,2366.349856,3065.029873,-61.934829,2691.088268,3304.382037,-219.272018,2682.687434,3005.510141,-96.1529284,2366.436678,3064.928562,-62.00664515,2691.108726,3304.377553,-219.3874379,-0.079591422,0.020005663,0.103621395,0.132183261,-0.086821936,0.10131108,0.071816149,0.151524067,-0.020457664,0.004484119,0.115419915,0.117304646
-18.5,-67.3,62,61.7,79.7,213,0,3239.57246,1998.923281,148.025292,3169.682644,2312.206988,107.064878,3313.336739,2008.983394,-166.680943,3239.551839,1999.052547,147.9995042,3169.730317,2312.357122,107.0551063,3313.311385,2009.112112,-166.7024291,0.020621421,-0.129265717,0.025787799,0.133416188,-0.047673191,-0.150133597,0.009771658,0.157823684,0.025353517,-0.128717895,0.021486068,0.13293889
-16.6,-110.1,101.5,62.3,56.7,268.7,0,2682.049623,2311.380954,241.248941,2653.288957,2568.360612,46.694013,2522.693418,2157.53358,5.619545,2681.997363,2311.422046,241.2425555,2653.253587,2568.41147,46.71493229,2522.587917,2157.613143,5.636112229,0.052259736,-0.041092268,0.006385507,0.066786445,0.035369822,-0.050857795,-0.020919295,0.065384682,0.105500863,-0.079562641,-0.016567229,0.133173266
3.9,-30,30.2,64.1,51,187.2,0,4184.490524,1396.311641,1231.307113,3980.359833,1647.343047,1229.908705,4268.689674,1506.414127,939.188326,4184.384916,1396.237987,1231.259386,3980.285234,1647.3426,1229.874902,4268.627929,1506.457891,939.140041,0.105607952,0.073654152,0.047726921,0.137316541,0.074598526,0.000447081,0.03380343,0.081901232,0.061745321,-0.043764288,0.048284998,0.089773262
21.5,-71.5,86.2,65.6,9.7,145.9,0,3524.142553,1656.144532,1611.025822,3234.06138,1738.236317,1728.64843,3485.378474,1918.01554,1425.256805,3524.112675,1656.075063,1610.975164,3234.037017,1738.128887,1728.595627,3485.370878,1917.986035,1425.283214,0.029878245,0.069468547,0.050657907,0.091020943,0.024363098,0.107429526,0.052802867,0.122158939,0.007596213,0.029505372,-0.026408803,0.0403199
56.2,-75.2,116.4,66.8,-56.1,276.8,0,2555.339788,1286.651708,1970.849554,2390.822959,1544.180437,1864.380547,2345.375581,1120.026055,1789.928402,2555.357511,1286.845875,1970.99667,2390.802109,1544.361127,1864.607881,2345.433433,1120.21819,1790.03674,-0.017722719,-0.194167441,-0.147115956,0.24425027,0.020850394,-0.180690404,-0.227333852,0.291143334,-0.057852399,-0.192135428,-0.108337968,0.228035168
61.5,-76,115.6,67.5,-66.9,170.4,0,2400.210946,1520.041998,2021.393349,2180.735888,1540.517807,2258.309758,2199.688882,1719.329095,1864.357783,2400.125428,1520.173614,2021.538391,2180.650754,1540.503493,2258.452428,2199.537687,1719.434418,1864.569958,0.085518014,-0.131616243,-0.145041554,0.213712934,0.085134178,0.014313682,-0.142669957,0.166755589,0.151194781,-0.105323002,-0.21217502,0.281017857
-16.2,-108.3,99.8,67.5,70,121,0,2497.988326,2320.260561,493.182727,2174.483523,2319.336436,485.531373,2466.647327,2613.414228,360.29609,2498.051556,2320.322728,493.1224955,2174.552985,2319.386604,485.4658588,2466.693472,2613.491223,360.2762412,-0.06323036,-0.062166937,0.060231483,0.107194393,-0.069462191,-0.05016786,0.065514222,0.107860667,-0.046145297,-0.076994724,0.019848779,0.091932312
68.7,-75.8,111.2,69.9,-63.3,222,0,2149.050501,1572.872582,2401.354449,1926.824288,1795.790511,2476.410654,1998.334626,1567.791639,2115.272117,2148.92197,1572.793276,2401.335315,1926.633258,1795.634513,2476.437265,1998.222086,1567.738311,2115.252344,0.128531181,0.079305928,0.019133919,0.152236006,0.191029667,0.155997598,-0.026610547,0.248063914,0.112540034,0.053328298,0.019773074,0.126095762
-43.5,-123.5,114.8,70.8,87.7,219,0,1977.754158,2145.345402,-123.498981,1888.411221,2448.030457,-194.948556,1945.830348,2096.798651,-441.614285,1977.791815,2145.401612,-123.2575247,1888.465971,2448.088748,-194.756486,1945.803706,2096.787604,-441.3648735,-0.037656833,-0.056209578,-0.241456286,0.25075624,-0.05475043,-0.058290633,-0.192070026,0.208053605,0.026641903,0.011047217,-0.24941145,0.251073502
-21.4,-33.6,10,74.1,88.7,200.8,0,3622.615527,2247.093661,-26.480828,3427.875707,2498.000197,-88.357197,3745.599823,2314.020079,-317.985745,3622.435356,2247.088566,-26.51154557,3427.665088,2497.990676,-88.3516351,3745.397347,2314.086371,-318.0095754,0.180171035,0.00509493,0.030717565,0.182841814,0.210618538,0.00952072,-0.005561899,0.210906964,0.202475919,-0.066291632,0.023830439,0.214380428
-35.3,-111.8,101.1,74.2,77.6,163.9,0,2357.99498,2463.457506,-117.079765,2086.795786,2629.598256,-57.477352,2360.884077,2632.605951,-392.680472,2357.995001,2463.399069,-117.1701413,2086.804922,2629.552489,-57.50595755,2360.839648,2632.536304,-392.7847618,-2.14E-05,0.058436781,0.090376262,0.107623076,-0.009135799,0.045767321,0.028605548,0.054739272,0.044429021,0.069646742,0.104289799,0.133044988
